id_lieu;type_de_tournage;titre;realisateur_ice;societe_de_production;localisation_de_la_scene;code_postal;date_de_debut;date_de_fin;longitude;latitude
2016-2329;Long métrage;AMANT DOUBLE;FRANCOIS OZON;MANDARIN FILMS;168  AVENUE  D'ITALIE;75013;2016-11-28;2016-12-06;2.3585279999999997;48.821194
2020-935;Série Web;H24;Valérie Urrea et Nathalie Masduraud;Les Batelières;15 rue ponscarme, 75013 paris;75013;2020-12-03;2020-12-03;2.36754616;48.82637631
2016-2330;Long métrage;GAUGUIN;EDOUARD DELUC;MOVE MOVIE;PASSAGE  BEN AIAD;75002;2016-12-08;2016-12-08;2.350008;48.867969
2020-954;Série TV;Nona et ses Filles;Valérie Donzelli;Gaumont TV c/o Gaumont Prod TV;30 rue copernic, 75116 paris;75116;2020-12-03;2020-12-08;2.28836009;48.86936265
2016-2334;Série TV;MAGIC KIDS;JEAN LUC BERTRAND;ELECTRON LIBRE PRODUCTIONS;PARC  DE BERCY;75012;2016-04-28;2016-04-29;2.380547;48.836091
2020-974;Long métrage;Vous n'aurez pas ma haine;Kilian Riedhof;HAUT ET COURT;square yvette chauvire(ex: square de la place du commerce), 75015 paris;75015;2020-12-07;2020-12-07;2.29352373;48.84465487
2016-2379;Long métrage;SEULS;DAVID MOREAU;ECHO FILMS;FOIRE  DU TRONE;75012;2016-04-13;2016-04-13;2.398097;48.847795
2020-987;Série TV;PLAN B;Christophe CAMPOS;Gaumont Production Télévision;avenue hussein 1er de jordanie, 75116 paris;75116;2020-12-03;2020-12-03;2.28906637;48.86174998
2020-838;Long métrage;MES TRÈS CHERS ENFANTS;ALEXANDRA LECLÈRE;LES FILMS DU 24;7 rue raffaëlli, 75016 paris;75016;2020-11-13;2020-11-13;2.25567522;48.84317824
2016-929;Long métrage;BITTER FLOWERS;OLIVIER MEYS;MILLE ET UNE FILMS;25  BOULEVARD  DE LA VILLETTE;75010;2016-09-29;2016-09-29;2.375134;48.873413
2020-891;Série Web;FRANCOEUR - CHASSEUR DE REVE;BOUVARD VIRET;THOMAS BOUVARD;place monge, 75005 paris;75005;2020-11-14;2020-11-15;2.35223074;48.84324528
2016-950;Long métrage;LE GRAND SAUT;E.TOLENADO/O.NAKACHE;QUAD;18  AVENUE  DE SUFFREN;75015;2016-07-25;2016-07-25;2.293285;48.855865
2020-900;Long métrage;COULEURS DE L'INCENDIE;Clovis Cornillac;GAUMONT C/0 GAUMONT PRODUCTION;place du marché sainte-catherine, 75004 paris;75004;2020-11-09;2020-11-09;2.3628842;48.85550584
2016-981;Série TV;LES HOMMES DE L'OMBRE;FRED GARSON;MACONDO;41  RUE  DE CHAZELLES;75017;2016-02-09;2016-02-09;2.306182;48.880924
2020-907;Série Web;SKAM 7-8;Shirley Monsarrat;GETEVE PRODUCTIONS - SKAM 7-8;passerelle simone de beauvoir, 75013 paris;75013;2020-11-24;2020-11-24;2.3780218;48.83523695
2016-2491;Long métrage;LES EX;MAURICE BARTHELEMY;RADAR FILMS;22  RUE  MILTON;75009;2016-08-26;2016-08-26;2.341238;48.87837
2016-827;Long métrage;BEFIKRE;ADITYA CHOPRA;FIRSTEP;AVENUE  WINSTON CHURCHILL;75008;2016-05-17;2016-05-17;2.313763;48.86609
2016-2512;Série TV;THE PACKAGE;CHANG KEUN CHUN;BH PARIS MEDIA PRODUCTIONS;AVENUE  DES CHAMPS ELYSEES;75008;2016-10-15;2016-10-15;2.3036339999999997;48.871088
2016-846;Série TV;CHEFS - SAISON 2;ARNAUD MALHERBE;CALT PRODUCTION;3  RUE  DE CASTIGLIONE;75001;2016-03-23;2016-03-25;2.327482;48.865715
2016-2528;Long métrage;LE REDOUTABLE;MICHEL HAZANAVICIUS;LES COMPAGNONS DU CINEMA;BOULEVARD  SAINT GERMAIN;75005;2016-07-26;2016-07-27;2.350103;48.849855
2016-851;Long métrage;BEFIKRE;ADITYA CHOPRA;FIRSTEP;RUE  DE L'HOTEL DE VILLE;75004;2016-02-26;2016-02-26;2.354821;48.854714
2020-994;Série TV;PLAN B;Christophe CAMPOS;Gaumont Production Télévision;place du carrousel, 75001 paris;75001;2020-12-03;2020-12-03;2.33484405;48.86225195
2016-857;Long métrage;LES CARNIVORES;JEREMIE RENIER;CHI FOU MI PRODUCTIONS;105  RUE  DU FAUBOURG DU TEMPLE/LA JAVA;75010;2016-07-29;2016-07-29;2.373872;48.871005
2016-2647;Série TV;LEBOWITZ CONTRE LEBOWITZ/9 A 12;CHRISTOPHE BARRAUD;CHABRAQUE PRODUCTIONS;1  RUE  RENE PANHARD;75013;2016-11-09;2016-11-09;2.359355;48.838779
2016-871;Long métrage;PLONGER;MELANIE LAURENT;MOVE MOVIE;RUE  YVES TOUDIC;75010;2016-05-19;2016-05-19;2.363473;48.87013
2016-2652;Série TV;MUNCH;NICOLAS GUICHETEAU;EXILENE FILMS;1  QUAI  AUX FLEURS;75004;2016-10-28;2016-10-28;2.352022;48.852888
2016-883;Long métrage;MARVIN;ANNE FONTAINE;CINE @;QUAI  DES GRANDS AUGUSTINS;75006;2016-09-09;2016-09-09;2.3421089999999998;48.854737
2016-2657;Série TV;MA PIRE ANGOISSE;VLADIMIR RODIONOFF;LES IMPRODUCTIBLES;110  BOULEVARD  DE LA VILLETTE;75019;2016-04-04;2016-04-04;2.371578;48.877183
2016-2412;Long métrage;PLONGER;MELANIE LAURENT;MOVE MOVIE;RUE  DU FAUBOURG DU TEMPLE;75011;2016-04-07;2016-04-07;2.37096;48.869933
2016-1047;Long métrage;LA MELODIE;RACHID HAMI;MIZAR FILMS;RUE  DU GENERAL FOY;75008;2016-06-22;2016-06-22;2.317688;48.878822
2016-2419;Long métrage;BAD BUZZ;STEPHANE KAZANDJIAN;ECHO FILMS;35  RUE  DES RENAUDES;75017;2016-07-25;2016-07-25;2.297179;48.881049
2020-1091;Long métrage;STELLA EST AMOUREUSE;Sylvie Verheyde;ATELIER DE PRODUCTION;rue des cinq diamants, 75013 paris;75013;2020-12-22;2020-12-22;2.3507621800000003;48.8288281
2016-2437;Long métrage;MARIE FRANCINE;VALERIE LEMERCIER;RECTANGLE PRODUCTIONS;11  RUE  PIRANDELLO;75013;2016-04-20;2016-04-20;2.355895;48.836476
2020-1113;Long métrage;STELLA EST AMOUREUSE;Sylvie Verheyde;ATELIER DE PRODUCTION;rue des innocents, 75001 paris;75001;2020-12-22;2020-12-22;2.34748746;48.86046195
2016-2444;Long métrage;IL A DEJA TES YEUX;LUCIEN JEAN BAPTISTE;NOLITA CINEMA;RUE  AFFRE;75018;2016-02-10;2016-02-10;2.355678;48.886376
2020-1119;Long métrage;STELLA EST AMOUREUSE;Sylvie Verheyde;ATELIER DE PRODUCTION;place georges moustaki, 75005 paris;75005;2020-12-22;2020-12-22;2.35022223;48.83941359
2016-2480;Série TV;MUNCH;GABRIEL LAFERRIERE;EXILENE FILMS;PARC  MONTSOURIS;75014;2016-06-07;2016-06-07;2.334367;48.822372
2020-1124;Long métrage;STELLA EST AMOUREUSE;Sylvie Verheyde;ATELIER DE PRODUCTION;rue du bourg l'abbé, 75003 paris;75003;2020-12-22;2020-12-22;2.35267578;48.86378545
2020-916;Série TV;ASTRID ET RAPHAËLLE SAISON 2;FREDERIC BERTHE / ERIC LE ROUX;JLA PRODUCTIONS;168 avenue d'italie, 75013 paris;75013;2020-12-03;2020-12-03;2.35853134;48.82118247
2016-1109;Long métrage;BEFIKRE;ADITYA CHOPRA;FIRSTEP;QUAI  AUX FLEURS;75004;2016-04-26;2016-04-26;2.351582;48.854116
2020-918;Série TV;Validé Saison 2;Franck Gastambide / David Diane;Mandarin Télévision - Validé saison 2;26 rue de l'yvette, 75016 paris;75016;2020-12-04;2020-12-05;2.26656611;48.85343873
2016-1126;Série TV;ENGRENAGES SAISON 6/N° 7 A 12;FREDERIC MERMOUD;SON ET LUMIERE;18  RUE  YVES TOUDIC;75010;2016-12-12;2016-12-12;2.363964;48.869827
2020-958;Long métrage;Down In Paris;Antony Hickling;HICKLING AND ALLEN FILMS;parvis du sacré-coeur, 75018 paris;75018;2020-11-21;2020-11-21;2.3433155;48.88617394
2016-1157;Long métrage;LA MONNAIE DE LEUR PIECE;ANNE LE NY;MOVE MOVIE;63  BOULEVARD  DES BATIGNOLLES;75008;2016-12-07;2016-12-08;2.317319;48.881262
2020-961;Long métrage;La Menace;Philippe Le Guay;Les Films Des Tournelles;9 rue marbeuf, 75008 paris;75008;2020-11-23;2020-11-23;2.30235257;48.86771323
2016-1168;Série TV;LA VIE DEVANT ELLES/SAISON 2;GABRIEL AGHION;CINETEVE;254  RUE  DU FAUBOURG SAINT ANTOINE;75012;2016-07-08;2016-07-08;2.391021;48.848965
2020-988;Série TV;PLAN B;Christophe CAMPOS;Gaumont Production Télévision;avenue hussein 1er de jordanie, 75116 paris;75116;2020-12-03;2020-12-03;2.28906637;48.86174998
2016-1181;Long métrage;LA VIE DE CHATEAU;CEDRIC IDO;SRAB FILMS;BOULEVARD  DE STRASBOURG;75010;2016-08-03;2016-08-03;2.355912;48.872684
2016-921;Long métrage;LOLA PATER;NADIR MOKNECHE;BLUE MONDAY PRODUCTIONS;12  BOULEVARD  MORLAND;75004;2016-04-28;2016-04-28;2.364581;48.849092
2016-1193;Long métrage;MARVIN;ANNE FONTAINE;CINE @;10  RUE  DU SENTIER;75002;2016-09-05;2016-09-08;2.345782;48.868821
2016-934;Série TV;LA VIE DEVANT ELLES/SAISON 2;GABRIEL AGHION;CINETEVE;96  RUE  JEAN PIERRE TIMBAUD;75011;2016-06-15;2016-06-17;2.377989;48.867766
2016-1233;Long métrage;AMANT DOUBLE;FRANCOIS OZON;MANDARIN FILMS;277  RUE  DE CHARENTON;75012;2016-10-31;2016-11-04;2.39314;48.835044
2016-961;Long métrage;FLORA63;STEPHANE ROBELIN;ICI ET LA PRODUCTIONS;RUE  RAMPAL;75019;2016-05-11;2016-05-11;2.379653;48.873877
2016-1256;Long métrage;MADAME;AMANDA STHERS;LGM FILMS;PLACE  DES PETITS PERES;75001;2016-08-29;2016-08-29;2.336797;48.866713
2016-976;Série TV;LA LICORNE;AVRIL BESSON;DELANTE FILMS;AVENUE  JUNOT;75018;2016-11-02;2016-11-02;2.336122;48.888192
2016-1273;Série TV;ENGRENAGES SAISON 6/N° 7 A 12;FREDERIC MERMOUD;SON ET LUMIERE;PONT  SAINT LOUIS;75004;2016-10-31;2016-10-31;2.356353;48.851849
2016-997;Long métrage;MARIE FRANCINE;VALERIE LEMERCIER;RECTANGLE PRODUCTIONS;1  RUE  BOIS LE VENT;75016;2016-04-27;2016-04-27;2.277292;48.857471
2020-3;Long métrage;Un médecin de nuit - Partie 1;Elie Wajeman;Partizan Films;100 avenue de la république, 75011 paris;75011;2020-01-02;2020-01-02;2.38276177;48.86355705
2016-999;Long métrage;BEFIKRE;ADITYA CHOPRA;FIRSTEP;RUE  SOUFFLOT;75005;2016-05-31;2016-05-31;2.342596;48.846812
2016-1332;Long métrage;LA DOULEUR;EMMANUEL FINKIEL;LES FILMS DU POISSON;PLACE  SAINT SULPICE;75006;2016-08-30;2016-08-30;2.3339600000000003;48.851462
2016-2559;Long métrage;NUMERO UNE;TONIE MARSHALL;TABO TABO FILMS;RUE  CHANOINESSE;75004;2016-10-18;2016-10-18;2.350685;48.853792
2016-1341;Long métrage;THIRST STREET;NATHAN SILVER;IN VIVO FILMS;33  RUE  DULONG;75017;2016-08-31;2016-08-31;2.316894;48.884551
2016-2566;Long métrage;LE RIRE DE MA MERE;COLOMBE SAVIGNAC;LOMA NASHA PRODUCTION;6  RUE  THOMAS MANN/UNIVERSITE DE CHICAGO;75013;2016-08-02;2016-08-02;2.381034;48.830397
2016-1359;Série TV;STAY WITH ME;XIANCHENG DENG;PARIS 818 MEDIA;QUAI  FRANCOIS MITTERRAND;75001;2016-03-29;2016-03-29;2.333674;48.860148
2020-1032;Série Web;A night in Paris with Pauline Ranvier;Sébastien Laugier;PHILEAS IMAGES;pont de bir-hakeim, 75016 paris;75016;2020-11-28;2020-11-28;2.2867043799999998;48.85669106
2016-1373;Long métrage;MON POUSSIN;FREDERIC FORESTIER;LES FILMS DU 24;HOTEL  DIEU;75004;2016-03-17;2016-03-18;2.354821;48.854714
2020-1058;Long métrage;Vous n'aurez pas ma haine;Kilian Riedhof;HAUT ET COURT;45 rue de la folie-méricourt, 75011 paris;75011;2020-11-11;2020-11-11;2.37198461;48.86383413
2016-1383;Long métrage;STARS 80 LA SUITE;THOMAS LANGMANN;LA PETITE REINE;7  RUE  DE JOUY;75004;2016-08-24;2016-08-25;2.358295;48.854825
2020-1065;Téléfilm;FUGUEUSE - SEMAINE 10 SUR 12;JEROME CORNUAU;VEMA PRODUCTION;24 rue delambre, 75014 paris;75014;2020-12-15;2020-12-15;2.32680886;48.84159829
2016-1389;Série TV;NOIR ENIGMA;MANUEL BOURSINHAC;ASTHARTE ET COMPAGNIE;RUE  DES FOSSES SAINT JACQUES;75005;2016-01-15;2016-01-15;2.34415;48.845593
2020-1067;Série TV;Luther;David Morley;STORIA TELEVISION Luther;avenue de france, 75013 paris;75013;2020-12-15;2020-12-15;2.37793235;48.82908402
2020-73;Série TV;Dix pour cent - Saison 4;Antoine GARCEAU - Marc FITOUSSI;Mon Voisin productions;1 rue daru, 75008 paris;75008;2020-02-07;2020-02-07;2.3006551;48.87739784
2020-1068;Série TV;Luther;David Morley;STORIA TELEVISION Luther;boulevard périphérique, 75014 paris;75014;2020-12-15;2020-12-16;2.32941625;48.81936241
2020-100;Série TV;FAMILY BUSINESS SAISON 2;IGOR GOTESMAN;LES FILMS DU KIOSQUE;26 avenue des ternes, 75017 paris;75017;2020-02-10;2020-02-10;2.29483063;48.87868637
2016-1026;Long métrage;KOTO;YUKI SAITO;HAUT LES MAINS;RUE  DE PALESTINE;75020;2016-03-04;2016-03-04;2.403109;48.850078
2020-104;Série TV;Dix pour cent - Saison 4;Antoine GARCEAU - Marc FITOUSSI;Mon Voisin productions;149 rue saint-honoré, 75001 paris;75001;2020-02-10;2020-02-10;2.33973231;48.8619826
2016-2646;Série TV;10%/SAISON 2;JEANNE HERRY;MON VOISIN PRODUCTIONS;AVENUE  DE TOURVILLE;75007;2016-10-10;2016-10-10;2.308388;48.854185
2020-106;Série Web;TRUE STORY;Ludovic  HUDSON;IDZ;71 rue des rondeaux, 75020 paris;75020;2020-02-17;2020-02-17;2.39624131;48.86418769
2016-2653;Série TV;MUNCH;NICOLAS GUICHETEAU;EXILENE FILMS;16  PLACE  DENFERT ROCHEREAU;75014;2016-11-02;2016-11-10;2.330544;48.834046
2020-116;Long métrage;ADIEU MONSIEUR HAFFMANN;FRED CAVAYÉ;VENDOME FILMS;57 rue berthe, 75018 paris;75018;2020-03-18;2020-03-18;2.33872114;48.88585596
2016-1040;Long métrage;MARVIN;ANNE FONTAINE;CINE @;BOULEVARD  SAINT GERMAIN (ANGLE RUE BONAPARTE);75006;2016-09-09;2016-09-09;2.333404;48.853281
2016-1419;Série TV;NOIR ENIGMA;MANUEL BOURSINHAC;ASTHARTE ET COMPAGNIE;RUE  DES FOSSES SAINT JACQUES;75005;2016-01-11;2016-01-12;2.34415;48.845593
2016-1051;Long métrage;NUMERO UNE;TONIE MARSHALL;TABO TABO FILMS;38BIS  RUE  FABERT;75007;2016-11-24;2016-11-24;2.31117;48.85938
2016-1451;Long métrage;LES FANTOMES D'ISMAEL;ARNAUD DESPLESCHIN;WHY NOT PRODUCTIONS;118  RUE  MOUFFETARD;75005;2016-10-05;2016-10-05;2.349697;48.840321
2016-1066;Long métrage;GC5;GUILLAUME CANET;LES PRODUCTIONS DU TRESOR;6  RUE  FONTAINE;75009;2016-02-15;2016-02-15;2.334921;48.880776
2016-1469;Long métrage;IL A DEJA TES YEUX;LUCIEN JEAN BAPTISTE;NOLITA CINEMA;AVENUE  RAPHAEL;75016;2016-02-08;2016-02-08;2.267741;48.859301
2016-1090;Série TV;CHRONIQUES PARISIENNES;ZABOU BREITMAN;LES FILMS DU KIOSQUE;PONT  BIR HAKEIM;75015;2016-10-01;2016-10-01;2.288998;48.854649
2016-1487;Long métrage;GANGSTERDAM;ROMAIN LEVY;LES PRODUCTIONS DU TRESOR;49  RUE  PONTHIEU;75008;2016-08-08;2016-08-08;2.306111;48.871688
2020-1088;Long métrage;STELLA EST AMOUREUSE;Sylvie Verheyde;ATELIER DE PRODUCTION;rue des cinq diamants, 75013 paris;75013;2020-12-22;2020-12-22;2.3507621800000003;48.8288281
2020-202;Série TV;FAMILY BUSINESS S2;IGOR GOTESMAN;SAS LES FILMS DU KIOSQUE;avenue de gravelle, 75012 paris;75012;2020-05-19;2020-05-20;2.45040076;48.81860465
2020-1110;Long métrage;STELLA EST AMOUREUSE;Sylvie Verheyde;ATELIER DE PRODUCTION;rue jonas, 75013 paris;75013;2020-12-22;2020-12-22;2.35083743;48.8288058
2020-204;Série TV;FAMILY BUSINESS S2;IGOR GOTESMAN;SAS LES FILMS DU KIOSQUE;avenue courteline, 75012 paris;75012;2020-05-19;2020-05-19;2.41321629;48.84401003
2020-1122;Long métrage;STELLA EST AMOUREUSE;Sylvie Verheyde;ATELIER DE PRODUCTION;place joachim du bellay, 75001 paris;75001;2020-12-22;2020-12-22;2.34772227;48.86094047
2016-1490;Long métrage;MARIE FRANCINE;VALERIE LEMERCIER;RECTANGLE PRODUCTIONS;SQUARE  TOLSTOI;75016;2016-05-10;2016-05-10;2.260998;48.852778
2020-1140;Long métrage;STELLA EST AMOUREUSE;Sylvie Verheyde;ATELIER DE PRODUCTION;passage boiton, 75013 paris;75013;2020-12-22;2020-12-22;2.35025203;48.82775441
2016-1491;Long métrage;FLEUVE NOIR;ERICK ZONCA;CURIOSA FILMS;82  RUE  RIQUET;75018;2016-06-07;2016-06-07;2.362761;48.889994
2020-1143;Long métrage;STELLA EST AMOUREUSE;Sylvie Verheyde;ATELIER DE PRODUCTION;passage boiton, 75013 paris;75013;2020-12-22;2020-12-22;2.35025203;48.82775441
2016-1515;Long métrage;PLONGER;MELANIE LAURENT;MOVE MOVIE;46  RUE  COQUILLERE;75001;2016-05-03;2016-05-03;2.341803;48.864175
2016-1101;Long métrage;JUST DIVORCED;MAXIME GOVARE;LES IMPRODUCTIBLES;33  AVENUE  SECRETAN (SUPERETTE LES 5 FERMES);75019;2016-09-27;2016-09-27;2.373733;48.881383
2016-1526;Long métrage;LOUE MOI;VIRGINE SCSWARTZ;MY FAMILY;244  RUE  DE RIVOLI;75011;2016-11-16;2016-11-16;2.368131;48.864132
2016-1105;Long métrage;SI J'ETAIS UN HOMME;AUDREY DANA;CURIOSA FILMS;57/59  PLACE  DE LA REUNION;75020;2016-03-18;2016-03-18;2.400886;48.855449
2016-1553;Long métrage;GC5;GUILLAUME CANET;LES PRODUCTIONS DU TRESOR;50  RUE  JEAN BAPTISTE PIGALLE;75009;2016-02-16;2016-02-16;2.335194;48.88048
2016-1118;Série TV;THE PACKAGE;CHANG KEUN CHUN;BH PARIS MEDIA PRODUCTIONS;22  BOULEVARD  DES CAPUCINES;75009;2016-10-22;2016-10-22;2.328558;48.870051
2016-1573;Série TV;ALICE NEVERS, LE JUGE EST UNE FEMME/84 ET 85;ERIC LE ROUX;EGO PRODUCTION;16  RUE  D'ASSAS;75006;2016-10-01;2016-10-01;2.328495;48.849162
2016-1127;Série TV;LIANG SHENG;LIU CHUN-CHIEN;KANZAMAN FRANCE;RUE  MAZARINE;75006;2016-12-12;2016-12-12;2.3378259999999997;48.854893
2016-1582;Série TV;MUNCH;NICOLAS GUICHETEAU;EXILENE FILMS;RUE  DE LA SANTE;75014;2016-11-25;2016-11-25;2.341067;48.832616
2016-2682;Long métrage;LE BRIO;YVAN ATTAL;CHAPTER 2;10  PLACE  DU PANTHEON;75005;2016-11-28;2016-11-28;2.345859;48.846969
2020-243;Téléfilm;Coma Idyllique;Gabriel Julien Laférriere;Scarlett Production;96 rue jean-pierre timbaud, 75011 paris;75011;2020-06-22;2020-06-24;2.37800149;48.86776949
2016-2753;Long métrage;VIVE LA CRISE;JEAN FRANCOIS DAVY;LES FILMS MONTAIGNE;RUE  CATINAT/PLACE DES VICTOIRES (ANGLE);75001;2016-06-02;2016-06-03;2.340901;48.865449
2020-251;Long métrage;Envole Moi;Christophe Barratier;Chapter 2;4 avenue de l'observatoire, 75006 paris;75006;2020-06-26;2020-06-26;2.33632931;48.84334484
2020-1164;Long métrage;Une fleur à la bouche;Eric Baudelaire;Les films du Worso;129 boulevard de magenta, 75010 paris;75010;2020-12-12;2020-12-12;2.3517504;48.8808081
2020-282;Série TV;YOUR HONOR;JULIUS BERG;FEDERATION ENTERTAINMENT;place adolphe max, 75009 paris;75009;2020-07-20;2020-07-20;2.3298280399999998;48.88286335
2020-1167;Long métrage;Une fleur à la bouche;Eric Baudelaire;Les films du Worso;place de roubaix, 75010 paris;75010;2020-12-12;2020-12-13;2.35254187;48.88062298
2016-45;Long métrage;DEMAIN ET TOUS LES AUTRES JOURS (2);NOVEMIE LVOVSKY;F COMME FILM;13  RUE  VULPIAN;75013;2016-04-20;2016-04-21;2.34649;48.83154
2020-1172;Long métrage;Rosa;Aurélie Saada;SILEX;3 rue la vieuville, 75018 paris;75018;2020-12-11;2020-12-16;2.33888637;48.88479895
2016-67;Long métrage;VIVE LA CRISE;JEAN FRANCOIS DAVY;LES FILMS MONTAIGNE;6  PLACE  DE BITCH;75019;2016-06-16;2016-06-16;2.379378;48.889119
2020-1175;Long métrage;Le Déchanché d'Elvis;Lauriane Escaffre, Yvonnick Muller;ADNP QUAD FILMS;15 quai malaquais, 75006 paris;75006;2020-12-28;2020-12-29;2.3342644200000002;48.85789846
2016-79;Série TV;ALICE IN PARIS;THIBAUD MARTIN;ROCKZELINE;SQUARE  JEHAN RICTUS;75018;2016-03-01;2016-03-01;2.349552;48.8925
2016-1228;Long métrage;BEFIKRE;ADITYA CHOPRA;FIRSTEP;RUE  CLOTAIRE;75005;2016-05-31;2016-05-31;2.344708;48.845626
2016-89;Long métrage;C'EST TOUT POUR MOI;L. COLBEAU JUSTIN;LGM CINEMA;14  RUE  DE TREVISE;75009;2016-02-22;2016-02-22;2.34529;48.87347
2016-1241;Série TV;PARIS VA BIEN;SAID KHEDIRI;LES FILMS DE DEMAIN;PARC  DE BERCY;75012;2016-10-08;2016-10-08;2.380547;48.836091
2016-96;Long métrage;VIVE LA CRISE;JEAN FRANCOIS DAVY;LES FILMS MONTAIGNE;EGLISE  SAINT JACQUES ST CHRISTOPHE;75019;2016-06-16;2016-06-16;2.374034;48.899099
2016-1246;Téléfilm;LOVE LOCKS;MARTIN WOOD;LES FILMS DU MARIGOT;PASSERELLE*  DES ARTS;75006;2016-11-29;2016-11-29;2.335571;48.856317
2016-97;Long métrage;LES FILLES DE REIMS;JULIEN HALLARD;LES FILMS VELVET;72  RUE  LOUIS LUMIERE;75020;2016-07-11;2016-07-11;2.41113;48.862341
2016-1258;Long métrage;CORPORATE;NICOLAS SILHOL;KAZAK PRODUCTIONS;PLACE  DE L'OPERA;75009;2016-03-04;2016-03-04;2.332572;48.871045
2016-1605;Téléfilm;UNE FEMME D'EXCEPTION;ERIC GUIRADO;CINETEVE;RUE  REBEVAL;75019;2016-09-08;2016-09-08;2.379881;48.874714
2016-1266;Long métrage;L'AMANT D'UN JOUR;PHILIPPE GARREL;SBS FILMS;3  PLACE  DU RHIN ET DANUBE;75019;2016-07-07;2016-07-07;2.393081;48.88224
2016-1676;Long métrage;C'EST TOUT POUR MOI;L. COLBEAU JUSTIN;LGM CINEMA;12  RUE  STEINKERQUE;75018;2016-03-15;2016-03-15;2.3436500000000002;48.883676
2016-1292;Long métrage;GC5;GUILLAUME CANET;LES PRODUCTIONS DU TRESOR;33BIS  RUE  FAIDHERBE;75011;2016-03-03;2016-03-03;2.382692;48.853081
2020-303;Long métrage;TOUT S'EST BIEN PASSE;Francois OZON;MANDARIN PRODUCTION;19 avenue de l'opéra, 75001 paris;75001;2020-07-15;2020-07-15;2.33409677;48.86595589
2016-2783;Long métrage;BITTER FLOWERS;OLIVIER MEYS;MILLE ET UNE FILMS;RUE  JULES ROMAIN;75019;2016-10-03;2016-10-03;2.377922;48.873433
2020-320;Long métrage;TOUT S'EST BIEN PASSE;Francois OZON;MANDARIN PRODUCTION;rue montalivet, 75008 paris;75008;2020-07-24;2020-07-24;2.31818099;48.871179240000004
2020-10;Long métrage;PETITE LEÇON D'AMOUR;EVE DEBOISE;BLUE MONDAY PRODUCTIONS;rue de buenos aires, 75007 paris;75007;2020-01-02;2020-01-03;2.29253915;48.85733339
2020-327;Long métrage;Je te veux, moi non plus;Inès Reg, Kevin Debonne;Monkey Pack Films;avenue kléber, 75116 paris;75116;2020-07-28;2020-07-28;2.29071096;48.8678131
2020-46;Long métrage;PETITE LEÇON D'AMOUR;EVE DEBOISE;BLUE MONDAY PRODUCTIONS;pont de la tournelle, 75005 paris;75005;2020-01-29;2020-01-29;2.3550538899999998;48.85005375
2019-267;Long métrage;DOCTEUR ?;Tristan SEGUELA;Unité de Production;18 rue de berne, 75008 paris;75008;2019-03-06;2019-03-07;2.32326654;48.880964660000004
2016-1321;Long métrage;PARIS, LA BLANCHE;LIDIA TERKI;DAY FOR NIGHT;43BIS  RUE  MARCADET;75018;2016-02-19;2016-02-19;2.351125;48.890481
2019-273;Long métrage;BOUTCHOU;ADRIEN PIQUET-GAUTHIER ET SIMON ISTOLAINEN;PAIVA FILMS;5 rue de pouy, 75013 paris;75013;2019-03-22;2019-03-22;2.3508608;48.82759526
2016-1376;Long métrage;DEMAIN ET TOUS LES AUTRES JOURS (2);NOVEMIE LVOVSKY;F COMME FILM;13  RUE  VULPIAN;75013;2016-04-25;2016-04-25;2.34649;48.83154
2019-600;Série TV;BARON NOIR;ANTOINE CHEVROLLIER;KWAÏ;8 passage brulon, 75012 paris;75012;2019-06-19;2019-06-19;2.38005904;48.8496937
2020-87;Série TV;FAMILY BUSINESS SAISON 2;IGOR GOTESMAN;LES FILMS DU KIOSQUE;35 avenue des ternes, 75017 paris;75017;2020-02-10;2020-02-10;2.29394062;48.87853443
